class,Sensor_001,Sensor_002,Sensor_003,Sensor_004,Sensor_005,Sensor_006,Sensor_007,Sensor_008,Sensor_009,Sensor_010,Sensor_011,Sensor_012,Sensor_013,Sensor_014,Sensor_015,Sensor_016,Sensor_017,Sensor_018,Sensor_019,Sensor_020,Sensor_021,Sensor_022,Sensor_023,Sensor_024,Sensor_025,Sensor_026,Sensor_027,Sensor_028,Sensor_029,Sensor_030,Sensor_031,Sensor_032,Sensor_033,Sensor_034,Sensor_035,Sensor_036,Sensor_037,Sensor_038,Sensor_039,Sensor_040,Sensor_041,Sensor_042,Sensor_043,Sensor_044,Sensor_045,Sensor_046,Sensor_047,Sensor_048,Sensor_049,Sensor_050,Sensor_051,Sensor_052,Sensor_053,Sensor_054,Sensor_055,Sensor_056,Sensor_057,Sensor_058,Sensor_059,Sensor_060,Sensor_061,Sensor_062,Sensor_063,Sensor_064,Sensor_065,Sensor_066,Sensor_067,Sensor_068,Sensor_069,Sensor_070,Sensor_071,Sensor_072,Sensor_073,Sensor_074,Sensor_075,Sensor_076,Sensor_077,Sensor_078,Sensor_079,Sensor_080,Sensor_081,Sensor_082,Sensor_083,Sensor_084,Sensor_085,Sensor_086,Sensor_087,Sensor_088,Sensor_089,Sensor_090,Sensor_091,Sensor_092,Sensor_093,Sensor_094,Sensor_095,Sensor_096,Sensor_097,Sensor_098,Sensor_099,Sensor_100,Sensor_101,Sensor_102,Sensor_103,Sensor_104,Sensor_105,Sensor_106,Sensor_107,Sensor_108,Sensor_109,Sensor_110,Sensor_111,Sensor_112,Sensor_113,Sensor_114,Sensor_115,Sensor_116,Sensor_117,Sensor_118,Sensor_119,Sensor_120,Sensor_121,Sensor_122,Sensor_123,Sensor_124,Sensor_125,Sensor_126,Sensor_127,Sensor_128,Sensor_129,Sensor_130,Sensor_131,Sensor_132,Sensor_133,Sensor_134,Sensor_135,Sensor_136,Sensor_137,Sensor_138,Sensor_139,Sensor_140,Sensor_141,Sensor_142,Sensor_143,Sensor_144,Sensor_145,Sensor_146,Sensor_147,Sensor_148,Sensor_149,Sensor_150,Sensor_151,Sensor_152,Sensor_153,Sensor_154,Sensor_155,Sensor_156,Sensor_157,Sensor_158,Sensor_159,Sensor_160,Sensor_161,Sensor_162,Sensor_163,Sensor_164,Sensor_165,Sensor_166,Sensor_167,Sensor_168,Sensor_169,Sensor_170
neg,38908,na,366,332,0,0,0,0,0,0,3482,380638,1757142,490286,23594,372,1210176,0,0,0,0,0,2301622,1966146,480658,283786,0,0,0,0,1196,402,0,0,0,0,0,103252,1636098,914864,1300,0,3026,948,1042,103734,2083898,462860,6,0,0,0,932778,674998,257134,190850,148642,118834,159754,172434,90,0,2782740,164,156,354,14,1210176,34904,207526,271726,148720,289260,na,na,na,na,na,na,37620,38908.91,2782740,2782740,2776682,16307,6084,31496,358520,2655514,1209600,82984,0,140,0,2241026.88,0,407137.92,0,0,0,0,0,44482,1036702,1327638,231854,12806,1980,52,0,4,2782740,na,4810,486,74952,210128,165886,1767208,415160,16636,248,0,688,948,2219712,47192,0,14144,0,14,2276068,2016,280,0,0,0,0,0,0,0,0,17900,34082,6770,0,0,92388,20864,188660,33528,0,0,0,0,8908930,943.42,1090,432464,430472,366150,223852,452768,307202,220026,107302,114626,652,0,0
neg,2726,na,na,na,0,0,0,0,0,0,218,2692,156716,5182,0,0,40582,0,4714,na,0,0,108400,90314,94588,8818,0,0,0,0,0,0,0,0,0,0,0,0,39536,3734,121538,0,1322,290,124,500,4164,158316,90,2,0,0,76314,78110,7638,1940,242,164,370,30,0,0,203008,20,164,716,8,40582,3742,44304,49776,0,0,0,0,0,0,0,0,93800,2725.85,203008,203008,na,488,5214,na,202300,na,1209600,0,na,na,na,na,na,na,na,na,0,0,0,474,103194,58688,1824,552,76,0,na,0,203008,na,1290,30,2836,8750,8436,130704,12032,730,0,0,na,na,na,na,na,na,na,na,na,108,26,na,na,na,na,na,na,na,na,4100,996,220,0,0,3076,578,776580,100446,0,0,0,0,na,na,na,16418,13144,15076,15044,76230,27222,1452,192,30,0,0,0
neg,12,2,68,52,0,2,0,0,0,0,494,1328,4670,0,0,0,2052,0,0,0,126,224,8044,6052,8138,1078,0,0,0,0,10,4,0,0,0,0,0,0,0,490,6002,0,48,134,704,118,30,660,4798,0,0,0,4770,640,150,80,66,48,38,386,90,224,16306,2,0,4,0,2052,126,5528,2596,na,na,na,na,na,na,na,na,8040,12.79,16306,16306,19020,24,0,1546,16220,6528,1209600,306,2,2,0,2213.76,0,3368.64,2,16,0,0,384,1150,4056,500,402,0,0,0,0,0,16306,0,964,16,8,232,104,2440,2470,258,0,0,100,2,2756,0,0,0,0,0,2758,26,48,0,0,0,0,0,0,0,0,128,0,0,424,144,30,28,5340,540,5158,32,0,0,0,0.76,34,4430,1676,290,40,36,16,4,0,0,0,0,0
neg,42062,na,282,268,0,0,0,0,0,0,450,305070,1323122,859634,18198,0,1075772,0,72,0,0,0,2322012,2071870,379696,203022,0,0,0,0,340,96,0,0,0,0,0,125194,1565100,685378,130802,0,2372,616,1172,123368,2159990,218880,76,0,0,0,820848,456140,249494,200670,179822,197552,393710,8238,0,0,2702152,0,858,156,4,1075772,27372,256696,122004,111200,236680,na,na,na,na,na,na,27320,42061.06,2702152,2702152,2711102,14311,1310,22418,277140,2506474,1209600,88514,2,86,0,2275449.6,0,225811.2,0,0,0,0,0,32366,474488,982808,901262,102138,11498,1914,1076,1088,2702152,na,4490,472,28234,172934,184698,1873368,239482,2796,0,0,392,308,2281612,66152,0,19640,0,10,2291036,1814,202,0,0,0,0,0,0,0,0,15078,42436,17628,0,0,79622,16464,4255380,432428,0,0,0,0,3373310,923.46,1062,246548,358566,360810,193114,361016,335188,241472,161980,238476,9304,0,0
neg,40706,na,0,na,0,0,0,0,0,35780,601580,1316364,498398,34042,790,0,1104290,0,0,0,12500,17330,2215168,1962346,346452,223230,0,0,0,0,0,0,0,0,0,0,0,148228,1904896,282026,151804,0,1538,196,392,8984,1002546,1472510,788,0,0,0,661922,744404,204228,161202,140738,140938,193144,233330,7048,0,2574622,12,6,146,0,1104290,27338,203010,141964,131960,195280,na,na,na,na,na,na,14560,40705.36,2574622,2574622,2576346,16198,3966,12346,149900,2486954,1209600,0,na,na,na,2299740.48,0,185220.48,0,0,0,984,144982,955090,1008508,339342,33352,4300,396,0,na,0,2574622,na,3262,518,46032,117244,113698,1456900,732076,16946,276,2,na,na,na,na,na,na,na,na,na,1922,100,0,0,0,0,0,0,0,0,15590,0,0,0,0,0,0,0,0,0,0,0,0,1642500,1008.9,1034,199136,392964,343480,173878,495926,567338,203200,72786,37898,348,0,0
neg,79168,na,2130706432,276,0,0,0,0,0,1490,422914,3466258,1292000,52328,502,0,2263910,0,0,0,4276,5988,4975426,4667308,395732,243354,0,0,0,0,380,336,0,0,0,0,0,320446,2378160,1353236,1183650,0,3840,278,552,7114,1366918,3833368,23418,4,0,0,1321304,1806294,643774,466512,364954,266564,196792,165056,4242,0,5376168,1558,2796,1992,0,2263910,36130,207358,187360,71500,90840,78000,114020,na,na,na,na,33440,79168.98,5376168,5376168,5349736,28483,6530,49388,528840,5235492,1209600,145512,4,114,0,4867135.68,0,363174.72,0,0,0,0,71802,2039316,2489994,583252,39958,10138,1032,0,60,64,5376168,na,7720,796,102860,211538,169654,4074926,643020,24894,84,0,496,866,4000622,294748,0,165994,0,26,4897128,2978,96,0,0,0,0,0,0,0,0,20054,115746,29030,0,0,102980,14152,35931460,3648420,0,0,0,0,832740,1545.36,1866,394040,909018,1185960,670028,1086716,605168,208878,83442,89262,2980,0,0
neg,1284,na,2130706432,22,0,0,0,0,0,0,46,29538,48590,308,0,0,31112,0,0,0,0,0,74112,66834,23140,4806,0,0,0,0,26,6,0,0,0,0,0,0,38944,6644,32894,0,1822,14,22,28,1036,75556,4,0,0,0,23834,33884,12044,4570,2150,1450,550,0,0,0,97276,0,140,14,0,31112,820,18580,4532,na,na,na,na,na,na,na,na,22920,1284.5,97276,97276,101672,262,282,9594,97120,78482,1209600,1606,4,2,0,70179.84,0,6456.96,0,24,0,0,0,4510,65256,7064,1300,264,88,0,2,6,97276,na,1896,16,36,3964,2094,60980,8106,1388,2,0,30,44,69858,28800,0,4,0,10,70732,102,28,0,0,0,0,0,0,0,0,494,540,278,0,0,1382,332,477640,49004,0,0,0,0,284500,278.86,64,8876,9416,4188,3874,22698,29402,28,0,0,0,0,0
neg,36,0,2130706436,54,0,0,0,0,0,0,86,4370,1136,0,0,0,1856,0,258,0,0,0,19152,17676,7436,386,0,0,0,0,36,30,0,0,0,0,0,0,0,0,5592,0,32,2,14,774,300,4468,2,0,0,0,2800,1024,324,206,164,308,460,170,50,86,26594,0,0,0,0,1856,118,6808,618,na,na,na,na,na,na,na,na,7380,35.37,26594,26594,29160,29,4,2618,26460,5616,1209600,508,2,0,0,3330.24,0,1230.72,2,12,0,0,0,2952,1614,990,30,6,0,0,0,4,26594,0,1074,6,18,230,154,2064,1682,346,18,0,186,44,3368,88,0,0,0,0,3436,18,50,0,0,0,0,0,0,0,0,104,0,0,0,0,144,50,13120,1316,0,0,0,0,0,0.76,532,2320,2038,416,124,194,156,336,8,0,0,0,4
neg,4394,na,0,na,0,0,0,0,0,0,92,0,189660,54610,0,0,118926,0,0,0,0,0,238898,225698,26260,8784,0,0,0,0,0,0,0,0,0,0,0,5800,120392,116830,1340,0,1540,136,220,546,8054,233866,0,0,0,0,116834,94086,25270,7108,438,416,188,22,0,0,265202,6,870,468,6,118926,2032,14466,11724,na,na,na,na,na,na,na,na,25760,4394.72,265202,265202,268044,818,604,25742,264640,244362,1209600,0,na,na,na,221025.6,0,21441.6,na,na,0,0,0,0,120004,119762,3390,1014,192,0,na,4,265202,na,1704,40,1054,15412,9840,44958,168822,2464,68,0,na,na,na,na,na,na,na,na,na,172,40,0,0,0,0,0,0,0,0,950,614,168,0,0,2738,570,568420,57400,0,0,0,0,3394750,na,na,24538,20148,9356,4718,18186,166222,1010,28,132,24,0,0
neg,932,na,0,na,0,0,0,0,0,0,90,0,27312,34886,2326,0,29478,0,0,0,0,0,58592,52386,13238,3262,0,0,0,0,0,0,0,0,0,0,0,0,34120,17196,13298,0,1990,32,46,44,34612,27886,4,0,0,0,43480,16332,3398,724,326,354,0,0,0,0,71872,0,4,346,4,29478,874,7746,5462,na,na,na,na,na,na,na,na,12980,932.17,71872,71872,75674,185,58,7002,71560,64614,1209600,0,na,na,na,54819.84,745.92,7067.52,0,0,0,0,0,0,13144,32394,15242,3790,32,12,na,0,71872,na,2036,12,252,8036,2752,10128,39210,2114,74,0,na,na,na,na,na,na,na,na,na,68,26,0,0,5860,3436,0,0,0,0,436,238,48,0,0,1604,304,150860,15254,0,84,0,0,0,58.5,52,10744,12236,3416,1566,6806,29828,18,0,0,0,0,0
neg,503316,0,0,1858,0,0,0,0,0,0,366318,1800548,958836,219396,74594,21072,17556568,3864,0,0,835394,1240996,30266200,26090666,11729928,4514180,0,0,0,0,0,0,0,0,0,0,0,0,752,2140892,1299120,0,2388,586,574,898,53644,3363646,19028,0,0,0,1191226,618642,324288,231220,162346,122864,104838,115842,70924,498574,42833362,0,0,0,0,17556568,710476,6286168,5432566,276540,286640,346920,268940,259700,277320,258700,292980,115280,503315.31,42833362,42833362,42313960,23293,0,31762,465720,37852374,1209600,0,0,122,0,29264869.44,580234.56,8230431.36,2,484,0,0,18104,395426,1252122,838012,554590,314252,57760,10498,602,0,42833362,0,3274,470,450870,260876,274458,1933888,506306,10622,0,0,1976,1932,2908358,724140,202530,13590,0,0,2978304,0,0,0,0,0,0,0,0,0,0,375014,0,0,0,0,0,0,0,0,148,0,0,0,0,1138.18,1094,703048,756852,422710,167070,251030,158926,157852,765140,58136,0,0,0
neg,39666,na,0,na,0,0,0,0,0,0,3240,539762,1555860,399196,3438,6,1279222,0,432,0,0,0,2192082,1845296,468480,270024,0,0,0,0,0,0,0,0,0,0,1048,518720,1549082,432652,0,0,3298,1960,2682,720420,1612700,160426,16,0,0,0,835364,454472,192758,179864,283856,469272,85916,0,0,0,2661576,0,8,40,50,1279222,49672,235340,232108,219880,206000,na,na,na,na,na,na,34520,39666.35,2661576,2661576,2661808,13187,399898,18132,233640,2501502,1209600,0,na,na,na,2167474.56,0,331780.8,0,0,0,0,0,18630,692192,1058192,643384,69134,18018,1952,na,0,2661576,na,6292,666,14210,259908,166286,1410506,633880,9738,16,0,na,na,na,na,na,na,na,na,na,4664,54,0,0,0,0,0,0,0,0,25882,23562,4322,0,0,90800,18506,2191620,504598,0,0,0,0,38666300,1839.08,1962,358438,499004,312752,134700,239354,155272,141270,124600,480112,56000,0,0
neg,26402,na,226,220,0,0,0,0,0,0,254,78054,1349796,266754,11080,308,719754,0,0,0,0,0,1478696,1197844,745922,245568,0,0,0,0,170,52,0,0,0,0,0,80574,1249632,281774,94266,0,4248,7054,6448,57990,1342786,287698,22,0,0,0,510052,455222,141682,103728,81446,65082,122246,226788,0,0,2224830,88,126,150,2,719754,24830,615964,128050,415580,na,na,na,na,na,na,na,326940,26401.21,2224830,2224830,2223862,12048,36,99170,1011500,1706246,1209600,66022,2,32,0,1559357.76,0,145785.6,0,0,0,0,0,2578,389512,1171766,130242,9618,2292,238,160,164,2224830,na,2310,324,32020,54296,55742,1204718,345490,11294,52,0,532,148,1562754,17374,0,58086,0,22,1571780,750,64,0,0,0,0,0,0,0,0,15528,75656,14388,0,0,57756,7252,4324180,436242,0,0,0,0,0,701.66,736,153006,259022,266100,173596,572636,269710,10738,700,690,48,0,0
neg,39758,na,304,260,0,0,0,0,0,0,43156,1005074,1242114,223458,840,0,1020906,0,0,0,762,1266,2257902,1983724,334994,230070,0,0,0,0,482,172,0,0,0,0,0,105152,1365440,1042294,1756,0,6324,2240,3728,43708,1747076,710478,1082,6,0,0,842874,687610,264386,177218,150598,195078,196878,0,0,0,2594154,0,436,306,10,1020906,28984,179674,154642,136680,167460,na,na,na,na,na,na,25820,39758.79,2594154,2594154,2604248,14695,0,14298,168980,2514642,1209600,85504,4,82,0,2227522.56,0,283323.84,0,0,0,0,910,251042,998188,1015728,230548,14160,3708,358,22,28,2594154,na,6062,536,123004,106292,130434,1486096,637618,24396,204,0,552,430,2256878,53718,0,4098,0,108,2261174,1630,148,0,0,0,0,0,0,0,0,16144,41640,14282,0,0,65100,15376,5755220,576064,0,0,0,0,430880,1332.92,1210,302200,489284,407802,200928,372496,305710,186654,108806,138754,2008,0,0
neg,30318,na,2130706432,642,0,0,0,0,0,0,566,705072,1417502,238578,13120,72,1063002,0,0,0,0,0,1969514,1547448,538068,352506,0,0,1180,0,3446,852,0,0,0,0,0,62398,2061536,156616,94360,0,2872,602,894,1222,44186,2324502,632,0,0,0,807016,447720,160228,113864,88442,85238,199206,473196,0,0,2508170,54,412,332,14,1063002,42258,284258,252838,257680,253180,na,na,na,na,na,na,21440,30318.93,2508170,2508170,2492514,18958,15724,3580,82040,2374910,1209600,101282,4,74,0,2070770.88,0,301116.48,0,452,0,0,0,22572,826700,1272368,232740,16536,3762,232,2,8,2508170,na,5234,648,31436,170666,106676,1549622,486730,23766,132,0,804,1868,1621102,14996,226,8500,82,10,2096970,2058,114,0,0,0,0,0,0,0,0,29382,37672,16446,8016190,1334178,52542,10802,8947740,980858,134164,20696,0,0,0,1062.88,1286,321208,652570,461098,222256,364818,220110,92972,29050,10828,0,0,0
neg,103636,na,224,190,0,0,0,0,0,68422,3235800,2691224,209206,820,0,0,2817004,0,0,0,46876,68646,5521182,5034858,813552,432038,0,0,0,0,332,98,0,3710,9036,5770,24526,17654,139454,934866,5070456,0,4324,282,378,804,585598,5522900,91186,0,0,0,1217522,2082338,1024632,742846,512204,359304,259828,6798,0,0,6382674,78,80,560,0,2817004,78014,406948,404552,153260,142340,154220,147140,168800,na,na,na,36860,103635.21,6382674,6382674,6396040,35073,24642,26786,323200,6205472,1209600,164462,32,174,0,5463699.84,0,735892.8,0,0,0,2502,1025794,4296772,751862,103762,19188,5206,386,0,20,24,6382674,na,8384,1116,8568,364048,170162,3263512,2272098,116942,642,0,284,156,5070280,207560,0,660,0,0,5495948,4446,70,0,0,0,0,0,0,0,0,38348,59898,12622,0,0,157584,36740,2086920,294546,862568,7432,0,0,22051600,2013.24,2394,775486,869692,639796,364288,806048,732088,745984,544890,726782,418,0,0
neg,2742,na,200,176,0,0,0,0,0,0,100,1338,119126,96590,3274,0,88774,0,0,0,0,0,201168,167770,80706,22146,0,0,0,0,352,88,0,0,0,0,0,0,42172,178256,0,0,446,266,278,862,129134,89438,4,0,0,0,118900,65896,19082,9472,4292,1646,828,312,0,0,281998,2,326,10,0,88774,2202,46358,34022,na,na,na,na,na,na,na,na,79860,2741.34,281998,281998,279028,733,2288,27502,281040,220428,1209600,6958,2,34,0,158105.28,0,62024.64,0,0,0,0,0,0,65104,116068,37810,1212,234,0,2,8,281998,na,698,84,382,20916,12712,48880,125114,11444,198,0,306,300,108622,51338,71264,162,0,16,164148,360,108,0,0,0,0,0,0,0,0,1656,1162,620,0,0,3832,752,444020,44382,0,0,0,0,410080,231.26,216,65302,32712,11784,6330,21718,72162,7352,1840,1228,0,0,0
neg,172,na,22,14,0,0,0,0,0,0,80,0,17626,0,0,0,7152,0,0,0,0,0,15520,12630,125810,1248,0,0,0,0,18,12,0,0,0,0,0,0,16532,0,1174,0,1382,34,42,56,8402,7790,0,0,0,0,12592,3582,744,258,72,246,210,2,0,0,141342,2,36,22,0,7152,310,122426,3376,na,na,na,na,na,na,na,na,125680,171,141342,141342,143970,51,316,14014,141180,17706,1209600,838,0,0,0,12468.48,0,4015.68,0,0,0,0,0,142,14504,2842,172,46,0,0,0,4,141342,na,1274,8,30,1836,798,4012,8980,716,52,0,36,78,3296,4150,30,584,0,0,12704,66,24,0,0,0,0,0,0,0,0,186,70,22,0,0,592,98,65100,6650,0,0,0,0,0,220.96,52,5584,4736,1926,650,968,3842,0,0,0,0,0,0
neg,500,0,2130706432,34,0,0,0,0,0,0,18138,57588,2898,0,0,0,33602,0,0,0,638,1936,80978,68310,30950,5354,0,0,0,0,16,4,0,0,0,0,0,0,0,12356,66268,0,336,38,44,956,206,10196,66426,422,0,0,56746,8644,4966,4308,2036,568,392,702,110,152,112678,0,0,168,2,33602,816,17820,12868,na,na,na,na,na,na,na,na,30200,499.11,112678,112678,109314,182,0,10662,111860,78902,1209600,1350,2,16,0,29306.88,25733.76,22543.68,0,58,0,0,11738,58604,6722,698,832,30,0,0,50,54,112678,0,1538,70,82,6052,12530,28026,28908,1418,0,0,42,8,31810,15082,0,26,0,0,31978,254,138,0,0,10,30084,0,0,0,0,818,0,0,0,0,446,106,55040,5520,0,0,0,0,0,2.64,184,50390,7542,2800,552,1592,1266,3362,11114,6,0,0,0
neg,126,0,14,na,0,0,0,0,0,1586,10470,3696,1076,0,0,0,4604,0,86,0,3400,5910,11420,10654,16174,1150,8,0,0,0,0,0,0,0,0,0,0,0,0,5568,11260,0,1174,8,2,4,4,1766,5952,2684,5234,0,10396,2982,1534,590,504,524,130,150,8,10,31032,0,0,0,0,4604,242,11390,4710,na,na,na,na,na,na,na,na,15980,125.85,31032,31032,31960,69,230,2944,30780,16882,1209600,0,na,na,na,8537.28,121.92,7129.92,0,24,0,972,6060,3692,3590,2488,18,6,2,0,na,8,31032,0,1184,14,922,422,592,3720,8474,1418,82,0,na,na,na,na,na,na,na,na,na,82,96,0,0,0,120,0,0,0,0,318,0,0,0,0,270,52,32700,3946,0,0,0,0,0,111.94,58,8628,2866,1010,512,818,662,572,1760,0,0,0,0
neg,840,0,102,na,0,0,0,0,0,2994,23644,46742,2178,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,74,0,0,0,0,0,0,0,5892,70002,0,542,14,38,42,44,69574,1646,3994,0,0,42424,13088,11254,4654,1862,1050,730,476,224,132,0,0,26,28,0,0,0,0,0,na,na,na,na,na,na,na,na,0,839.06,0,0,89186,328,2702,0,0,76104,1209600,0,na,na,na,49215.36,7477.44,25984.32,0,30,0,248,18952,21800,11424,11790,8802,2874,4,0,na,30,0,0,498,62,1612,1892,3910,20156,43558,4192,14,0,na,na,na,na,na,na,na,na,na,434,136,0,0,10,7492,0,0,0,0,0,80,8,22068,6176,1420,266,86160,10030,36128,56,0,0,0,226.08,208,32154,11242,3492,772,894,1604,1440,24296,0,0,0,0
neg,40878,na,502,414,0,0,0,0,0,0,432,200136,1827762,477910,17896,780,1284642,0,0,0,0,0,2347394,2140114,367728,161738,0,0,0,0,494,116,0,0,0,0,0,92818,1674278,583872,173948,0,2340,2720,4702,252668,1898874,363554,58,0,0,0,952162,522858,219488,165218,133808,118004,143188,270106,84,0,2715582,114,100,298,2,1284642,29316,238234,128820,148180,184340,na,na,na,na,na,na,30900,40878.77,2715582,2715582,2719440,17391,9744,26928,291020,2524916,1209600,75626,0,96,0,2330974.08,0,192360.96,0,0,0,0,0,2148,657012,1429368,411766,20820,3670,132,184,190,2715582,na,3144,372,40138,110130,82174,1688956,584726,15182,94,0,796,358,2229544,25394,38,24324,0,0,2347020,1146,180,0,0,0,0,0,0,0,0,14390,37240,6408,0,0,99496,13482,287020,58636,0,0,0,0,878770,735.24,938,207894,502878,344286,177310,376614,322992,250132,147104,186702,9004,0,0
neg,910,na,108,92,0,0,0,0,0,0,132,10438,52302,2162,0,0,27614,0,0,0,0,0,68078,58748,13572,5566,0,0,0,0,166,44,0,0,0,0,0,0,44826,5274,14934,0,122,44,50,144,30012,34632,30,0,0,0,30862,23126,6808,2616,1118,256,182,66,0,0,81686,0,442,24,0,27614,946,4588,8934,na,na,na,na,na,na,na,na,13220,909.49,81686,81686,82552,227,0,7868,81280,65034,1209600,2366,2,8,0,55664.64,0,9255.36,0,0,0,0,0,2070,32992,29032,904,36,0,0,8,14,81686,na,188,48,548,7868,2724,15828,36102,1686,42,0,164,212,56860,30800,0,34,0,8,56916,162,78,0,0,0,0,0,0,0,0,530,36,72,0,0,1730,316,350440,35076,0,0,0,0,0,81.82,90,10754,15138,2556,1248,4806,30432,42,14,42,2,0,0
neg,0,na,542,486,0,0,0,0,0,0,166,35254,212654,134004,2818,0,151064,0,0,0,0,0,320034,254346,136398,54790,0,0,0,0,1032,206,0,0,0,0,0,7558,290620,37318,49400,0,1484,102,178,1444,143634,237560,494,0,0,0,193374,102016,32476,18832,10354,7570,7892,12382,0,0,456520,8,488,88,2,151064,5156,76688,59468,na,na,na,na,na,na,na,na,135420,na,456520,456520,456580,1579,1134,42604,455460,384896,1209600,13406,2,20,0,284332.8,0,81835.2,0,0,0,0,0,7616,117038,236742,21090,2024,374,12,10,14,456520,na,1828,100,4404,58128,18582,176648,119006,6164,36,0,908,542,265346,44614,0,566,0,40,303266,424,74,0,0,0,0,0,0,0,0,3086,2636,630,0,0,12124,2628,122200,17992,18046,1612,0,0,291380,304.2,214,88664,84652,32740,18194,45862,67322,17798,12032,17416,216,0,0
neg,360,na,2130706432,58,0,0,0,0,0,0,60,7322,18438,562,0,0,9794,0,0,0,0,0,27876,24554,4834,1788,0,0,0,0,114,38,0,0,0,0,0,0,25552,830,0,0,54,6,16,28,946,25332,0,0,0,0,13490,10048,2454,260,62,52,14,2,0,0,32732,0,2,24,0,9794,312,1994,2826,na,na,na,na,na,na,na,na,4700,360.34,32732,32732,34036,79,74,3168,32580,26382,1209600,932,2,4,0,21959.04,0,4361.28,0,12,0,0,0,3214,11786,11360,22,0,0,0,0,6,32732,na,72,18,922,1152,710,11760,10200,1460,88,0,100,216,22222,13104,0,22,0,28,22708,44,22,0,0,0,0,0,0,0,0,196,18,6,0,0,466,132,147260,14962,0,0,0,0,0,36.24,36,4926,5528,1366,292,5198,9048,24,0,0,0,0,0
neg,79724,na,446,422,0,0,0,0,0,0,5316,1125954,2858200,905454,66580,3390,2130174,2350,0,0,0,0,4223456,3395224,1086420,704848,0,0,990,0,2402,594,0,0,0,0,0,36716,2863184,1924478,140516,0,4082,1284,2122,40990,3238932,1677274,210,0,0,0,1480688,1216796,360860,286824,238560,215464,325040,836868,3794,0,5311050,16,252,92,36,2130174,62122,478666,599934,189320,297140,188680,296680,na,na,na,na,102400,79723.84,5311050,5311050,5309566,38131,223926,38650,459620,4964894,1209600,110414,6,134,0,4289490.24,0,671664.96,0,0,0,0,0,296534,1469916,2574394,559248,50126,13612,1064,56,64,5311050,na,8798,1422,285048,247044,286624,3317900,783264,34748,46,0,756,1252,818944,23370,0,136928,0,6,4373654,3878,190,0,0,0,0,0,0,0,0,42108,109124,27820,0,0,127910,18512,30955780,5209040,0,0,0,0,327010,2266.26,2510,718124,873948,511622,242994,493200,453272,443942,378454,826718,22620,0,0
neg,30754,na,0,na,0,0,0,0,0,4552,188972,1503678,360926,3458,0,0,1020784,0,124,0,1924,2432,1844574,1647178,349706,165426,0,0,0,0,0,0,0,0,0,0,0,15090,1085984,296382,664130,0,892,204,324,676,393502,1665980,8,0,0,0,806124,347620,187338,161090,150584,145304,152510,103608,6892,516,2196494,46,60,278,210,1020784,27690,202012,145810,198840,1310700,1310700,1310700,1310700,1310700,1310700,1310700,147420,30754.4,2196494,2196494,2175748,12309,135406,96472,982960,2061586,1209600,0,na,na,na,1851137.28,0,207587.52,na,na,0,0,25532,862560,986650,162800,18840,4636,568,0,na,0,2196494,na,1244,268,59924,86038,340734,1466142,103838,3386,12,0,na,na,na,na,na,na,na,na,na,1166,144,0,0,0,0,0,0,0,0,14780,39524,7792,0,0,93248,13534,5275800,608964,0,0,0,0,1084740,na,na,216734,335644,403524,219564,475208,331526,77658,1578,136,14,0,0
neg,41256,na,274,260,0,0,0,0,0,494,174958,1366344,1077448,230074,6306,0,1279620,0,0,0,1110,3296,2352948,1823510,601672,467590,0,0,0,0,470,150,0,0,0,0,0,114048,1902634,645908,193034,0,1900,320,612,44254,1862808,923240,22488,2,0,0,914522,690230,281228,221734,236848,313804,196794,464,0,0,2956264,0,356,92,8,1279620,43480,263250,334676,253180,228180,na,na,na,na,na,na,113360,41256.37,2956264,2956264,2949834,17695,3846,48470,530320,2855624,1209600,100780,0,84,0,2509625.28,0,343779.84,0,0,0,0,16930,328750,1201932,932702,340654,27968,5726,962,14,26,2956264,na,4706,678,60620,189644,136304,1451878,988048,23194,552,0,408,518,2347168,36878,0,3222,0,38,2532452,1824,366,0,0,0,0,0,0,0,0,25984,48434,7862,0,0,92500,17382,358420,50732,0,0,0,0,1673170,1292.64,1424,364104,673222,429938,195850,347546,295034,203302,133282,209358,3988,0,0
neg,30268,na,166,166,0,0,0,0,0,0,212,408994,1597644,263676,2920,0,1202350,0,0,0,0,0,2050428,1785842,402206,187390,0,0,0,0,224,46,0,0,0,0,0,101080,1423684,453902,294780,0,3420,1870,3026,4804,1005284,1255028,14,0,0,0,1157366,260962,135440,106752,91078,84206,165966,230664,40934,78,2453688,10700,14926,7396,20,1202350,31494,174336,220422,157060,232260,na,na,na,na,na,na,2800,30267.07,2453688,2453688,2408852,14149,1716,118750,23240,2273446,1209600,92450,554,138,0,1842792.96,0,426928.32,na,na,0,0,0,63640,967502,1040196,163152,33966,4698,292,102,114,2453688,na,3972,608,115790,155644,212510,1472966,307836,4120,0,0,238,230,1565208,588580,0,231308,0,0,1684824,2198,96,0,0,0,0,0,0,0,0,20084,24602,5676,0,0,86004,9910,300600,34132,0,0,0,0,1583210,na,na,448330,415138,309776,162044,295638,351748,255134,35352,286,0,0,0
